trade_key_x,signal_time_x,entry_time_x,dir_x,mode_x,stage_x,entry,stop,stop_distance,exit_time_x,exit_price,exit_reason,pnl_points,_key,signal_time_y,entry_time_y,dir_y,mode_y,stage_y,open_time,ea_entry,ea_stop,exit_time_y,ea_exit,ea_reason,ea_pnl,pnl_usd,virtual_balance,trade_key_y,_merge,diff_entry,diff_stop,diff_exit_price,diff_pnl_points
2025.09.02 16:30:00|L|S3,2025-09-02 16:30:00,2025-09-02 16:30:00,L,post_n6,3.0,3524.765,3494.13,30.634999999999764,2025-09-04 01:30:00,3546.202,M30 merged cross,21.437000000000356,2025.09.02 16:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.04 13:00:00|L|S1,2025-09-04 13:00:00,2025-09-04 13:00:00,L,cross,1.0,3548.244,3542.123,6.121000000000095,2025-09-04 13:00:00,3542.123,SL hit,-6.121000000000095,2025.09.04 13:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.04 13:00:00|L|S2,2025-09-04 13:00:00,2025-09-04 13:00:00,L,cross,2.0,3548.244,3542.123,6.121000000000095,2025-09-04 13:00:00,3542.123,trail/SL hit,-6.121000000000095,2025.09.04 13:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.04 13:00:00|L|S3,2025-09-04 13:00:00,2025-09-04 13:00:00,L,cross,3.0,3548.244,3542.123,6.121000000000095,2025-09-04 13:00:00,3542.123,SL hit,-6.121000000000095,2025.09.04 13:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.04 13:30:00|BUY|S2,2025.09.04 12:30,2025.09.04 13:30,BUY,cross,2.0,2025.09.04 13:30,3552.802,3542.1234,2025.09.04 13:30,3546.648,M30 merged cross,-6.154,-6.154,560.38375,2025.09.04 13:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.04 13:30:00|BUY|S3,2025.09.04 12:30,2025.09.04 13:30,BUY,cross,3.0,2025.09.04 13:30,3552.802,3542.1234,2025.09.04 13:30,3546.648,M30 merged cross,-6.154,-9.231,551.15275,2025.09.04 13:30:00|BUY|S3,right_only,,,,
2025.09.04 13:30:00|L|S1,2025-09-04 13:30:00,2025-09-04 13:30:00,L,post_n2,1.0,3552.802,3543.821,8.981000000000222,2025-09-04 13:30:00,3543.821,SL hit,-8.981000000000222,2025.09.04 13:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.04 13:30:00|L|S2,2025-09-04 13:30:00,2025-09-04 13:30:00,L,post_n2,2.0,3552.802,3543.821,8.981000000000222,2025-09-04 13:30:00,3543.821,trail/SL hit,-8.981000000000222,2025.09.04 13:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.04 13:30:00|L|S3,2025-09-04 13:30:00,2025-09-04 13:30:00,L,post_n2,3.0,3552.802,3543.821,8.981000000000222,2025-09-04 13:30:00,3543.821,SL hit,-8.981000000000222,2025.09.04 13:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.05 00:00:00|L|S1,2025-09-05 00:00:00,2025-09-05 00:00:00,L,cross,1.0,3552.532,3545.64,6.89200000000028,2025-09-05 08:00:00,3545.64,SL hit,-6.89200000000028,2025.09.05 00:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.05 00:00:00|L|S2,2025-09-05 00:00:00,2025-09-05 00:00:00,L,cross,2.0,3552.532,3545.64,6.89200000000028,2025-09-05 08:00:00,3545.64,trail/SL hit,-6.89200000000028,2025.09.05 00:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.05 00:00:00|L|S3,2025-09-05 00:00:00,2025-09-05 00:00:00,L,cross,3.0,3552.532,3545.64,6.89200000000028,2025-09-05 08:00:00,3545.64,SL hit,-6.89200000000028,2025.09.05 00:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 05:30:00|L|S1,2025-09-10 05:30:00,2025-09-10 05:30:00,L,cross,1.0,3644.202,3635.606,8.596000000000004,2025-09-10 19:30:00,3635.606,SL hit,-8.596000000000004,2025.09.10 05:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 05:30:00|L|S2,2025-09-10 05:30:00,2025-09-10 05:30:00,L,cross,2.0,3644.202,3635.606,8.596000000000004,2025-09-10 12:30:00,3643.732617066121,trail/SL hit,-0.4693829338793875,2025.09.10 05:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 05:30:00|L|S3,2025-09-10 05:30:00,2025-09-10 05:30:00,L,cross,3.0,3644.202,3635.606,8.596000000000004,2025-09-10 19:00:00,3639.601,M30 merged cross,-4.601000000000113,2025.09.10 05:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.10 06:00:00|BUY|S2,2025.09.10 05:00,2025.09.10 06:00,BUY,cross,2.0,2025.09.10 06:00,3642.953,3635.60574,2025.09.10 06:00,3643.903,M30 merged cross,0.95,0.95,552.10275,2025.09.10 06:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.10 06:00:00|BUY|S3,2025.09.10 05:00,2025.09.10 06:00,BUY,cross,3.0,2025.09.10 06:00,3642.953,3635.60574,2025.09.10 06:00,3643.903,M30 merged cross,0.95,1.425,553.52775,2025.09.10 06:00:00|BUY|S3,right_only,,,,
2025.09.10 06:00:00|L|S1,2025-09-10 06:00:00,2025-09-10 06:00:00,L,post_n2,1.0,3642.953,3637.643,5.309999999999945,2025-09-10 09:30:00,3653.573,2.0R TP,10.61999999999989,2025.09.10 06:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 06:00:00|L|S2,2025-09-10 06:00:00,2025-09-10 06:00:00,L,post_n2,2.0,3642.953,3637.643,5.309999999999945,2025-09-10 12:30:00,3644.945555369949,trail/SL hit,1.9925553699490592,2025.09.10 06:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 06:00:00|L|S3,2025-09-10 06:00:00,2025-09-10 06:00:00,L,post_n2,3.0,3642.953,3637.643,5.309999999999945,2025-09-10 19:00:00,3639.601,M30 merged cross,-3.3519999999998618,2025.09.10 06:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 06:30:00|L|S1,2025-09-10 06:30:00,2025-09-10 06:30:00,L,post_n3,1.0,3643.894,3638.125,5.768999999999778,2025-09-10 09:30:00,3655.4319999999993,2.0R TP,11.537999999999556,2025.09.10 06:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 06:30:00|L|S2,2025-09-10 06:30:00,2025-09-10 06:30:00,L,post_n3,2.0,3643.894,3638.125,5.768999999999778,2025-09-10 12:30:00,3644.945555369949,trail/SL hit,1.0515553699492557,2025.09.10 06:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 06:30:00|L|S3,2025-09-10 06:30:00,2025-09-10 06:30:00,L,post_n3,3.0,3643.894,3638.125,5.768999999999778,2025-09-10 19:00:00,3639.601,M30 merged cross,-4.292999999999665,2025.09.10 06:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 07:00:00|L|S1,2025-09-10 07:00:00,2025-09-10 07:00:00,L,post_n4,1.0,3643.675,3638.549,5.126000000000204,2025-09-10 09:30:00,3653.9270000000006,2.0R TP,10.252000000000407,2025.09.10 07:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 07:00:00|L|S2,2025-09-10 07:00:00,2025-09-10 07:00:00,L,post_n4,2.0,3643.675,3638.549,5.126000000000204,2025-09-10 12:30:00,3644.945555369949,trail/SL hit,1.270555369948852,2025.09.10 07:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.10 07:00:00|L|S3,2025-09-10 07:00:00,2025-09-10 07:00:00,L,post_n4,3.0,3643.675,3638.549,5.126000000000204,2025-09-10 15:00:00,3638.549,SL hit,-5.126000000000204,2025.09.10 07:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.10 07:30:00|BUY|S2,2025.09.10 06:30,2025.09.10 07:30,BUY,post_n,2.0,2025.09.10 07:30,3643.565,3638.54896,2025.09.10 07:30,3644.103,M30 merged cross,0.538,0.538,554.06575,2025.09.10 07:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.10 07:30:00|BUY|S3,2025.09.10 06:30,2025.09.10 07:30,BUY,post_n,3.0,2025.09.10 07:30,3643.565,3638.54896,2025.09.10 07:30,3644.103,M30 merged cross,0.538,0.807,554.87275,2025.09.10 07:30:00|BUY|S3,right_only,,,,
2025.09.15 13:00:00|L|S1,2025-09-15 13:00:00,2025-09-15 13:00:00,L,cross,1.0,3650.226,3642.144,8.082000000000335,2025-09-15 15:00:00,3666.390000000001,2.0R TP,16.16400000000067,2025.09.15 13:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 13:00:00|L|S2,2025-09-15 13:00:00,2025-09-15 13:00:00,L,cross,2.0,3650.226,3642.144,8.082000000000335,2025-09-15 16:00:00,3682.5540000000015,4.0R forced,32.32800000000134,2025.09.15 13:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 13:00:00|L|S3,2025-09-15 13:00:00,2025-09-15 13:00:00,L,cross,3.0,3650.226,3642.144,8.082000000000335,2025-09-17 01:30:00,3679.426,M30 merged cross,29.199999999999815,2025.09.15 13:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 13:30:00|L|S1,2025-09-15 13:30:00,2025-09-15 13:30:00,L,post_n2,1.0,3653.733,3643.609,10.124000000000253,2025-09-15 15:30:00,3673.9810000000007,2.0R TP,20.248000000000506,2025.09.15 13:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 13:30:00|L|S2,2025-09-15 13:30:00,2025-09-15 13:30:00,L,post_n2,2.0,3653.733,3643.609,10.124000000000253,2025-09-16 08:00:00,3694.229000000001,4.0R forced,40.49600000000101,2025.09.15 13:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 13:30:00|L|S3,2025-09-15 13:30:00,2025-09-15 13:30:00,L,post_n2,3.0,3653.733,3643.609,10.124000000000253,2025-09-17 01:30:00,3679.426,M30 merged cross,25.69299999999976,2025.09.15 13:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:00:00|L|S1,2025-09-15 14:00:00,2025-09-15 14:00:00,L,post_n3,1.0,3657.147,3644.653,12.494000000000142,2025-09-15 16:00:00,3682.135,2.0R TP,24.988000000000284,2025.09.15 14:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:00:00|L|S2,2025-09-15 14:00:00,2025-09-15 14:00:00,L,post_n3,2.0,3657.147,3644.653,12.494000000000142,2025-09-16 12:30:00,3687.902619150115,trail/SL hit,30.755619150114853,2025.09.15 14:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:00:00|L|S3,2025-09-15 14:00:00,2025-09-15 14:00:00,L,post_n3,3.0,3657.147,3644.653,12.494000000000142,2025-09-17 01:30:00,3679.426,M30 merged cross,22.279,2025.09.15 14:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:30:00|L|S1,2025-09-15 14:30:00,2025-09-15 14:30:00,L,post_n4,1.0,3657.789,3645.66,12.12900000000036,2025-09-15 16:00:00,3682.047000000001,2.0R TP,24.25800000000072,2025.09.15 14:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:30:00|L|S2,2025-09-15 14:30:00,2025-09-15 14:30:00,L,post_n4,2.0,3657.789,3645.66,12.12900000000036,2025-09-16 12:30:00,3687.902619150115,trail/SL hit,30.113619150114573,2025.09.15 14:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 14:30:00|L|S3,2025-09-15 14:30:00,2025-09-15 14:30:00,L,post_n4,3.0,3657.789,3645.66,12.12900000000036,2025-09-17 01:30:00,3679.426,M30 merged cross,21.63699999999972,2025.09.15 14:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:00:00|L|S1,2025-09-15 15:00:00,2025-09-15 15:00:00,L,post_n5,1.0,3663.468,3647.028,16.440000000000055,2025-09-16 08:00:00,3696.348,2.0R TP,32.88000000000011,2025.09.15 15:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:00:00|L|S2,2025-09-15 15:00:00,2025-09-15 15:00:00,L,post_n5,2.0,3663.468,3647.028,16.440000000000055,2025-09-16 12:30:00,3687.902619150115,trail/SL hit,24.43461915011494,2025.09.15 15:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:00:00|L|S3,2025-09-15 15:00:00,2025-09-15 15:00:00,L,post_n5,3.0,3663.468,3647.028,16.440000000000055,2025-09-17 01:30:00,3679.426,M30 merged cross,15.958000000000084,2025.09.15 15:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:30:00|L|S1,2025-09-15 15:30:00,2025-09-15 15:30:00,L,post_n6,1.0,3667.328,3648.587,18.740999999999985,2025-09-17 18:00:00,3704.81,2.0R TP,37.48199999999997,2025.09.15 15:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:30:00|L|S2,2025-09-15 15:30:00,2025-09-15 15:30:00,L,post_n6,2.0,3667.328,3648.587,18.740999999999985,2025-09-16 12:30:00,3687.902619150115,trail/SL hit,20.574619150114813,2025.09.15 15:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.15 15:30:00|L|S3,2025-09-15 15:30:00,2025-09-15 15:30:00,L,post_n6,3.0,3667.328,3648.587,18.740999999999985,2025-09-17 01:30:00,3679.426,M30 merged cross,12.097999999999956,2025.09.15 15:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 06:00:00|L|S1,2025-09-24 06:00:00,2025-09-24 06:00:00,L,cross,1.0,3774.956,3764.359,10.597000000000207,2025-09-24 09:30:00,3764.359,SL hit,-10.597000000000207,2025.09.24 06:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 06:00:00|L|S2,2025-09-24 06:00:00,2025-09-24 06:00:00,L,cross,2.0,3774.956,3764.359,10.597000000000207,2025-09-24 09:30:00,3764.359,trail/SL hit,-10.597000000000207,2025.09.24 06:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 06:00:00|L|S3,2025-09-24 06:00:00,2025-09-24 06:00:00,L,cross,3.0,3774.956,3764.359,10.597000000000207,2025-09-24 09:30:00,3764.359,SL hit,-10.597000000000207,2025.09.24 06:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.24 06:30:00|BUY|S2,2025.09.24 05:30,2025.09.24 06:30,BUY,cross,2.0,2025.09.24 06:30,3771.245,3764.35851,2025.09.24 06:30,3771.198,M30 merged cross,-0.047,-0.047,534.19825,2025.09.24 06:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.24 06:30:00|BUY|S3,2025.09.24 05:30,2025.09.24 06:30,BUY,cross,3.0,2025.09.24 06:30,3771.245,3764.35851,2025.09.24 06:30,3771.198,M30 merged cross,-0.047,-0.0705,534.12775,2025.09.24 06:30:00|BUY|S3,right_only,,,,
2025.09.24 07:30:00|L|S1,2025-09-24 07:30:00,2025-09-24 07:30:00,L,post_n4,1.0,3775.315,3767.494,7.820999999999913,2025-09-24 08:30:00,3767.494,SL hit,-7.820999999999913,2025.09.24 07:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 07:30:00|L|S2,2025-09-24 07:30:00,2025-09-24 07:30:00,L,post_n4,2.0,3775.315,3767.494,7.820999999999913,2025-09-24 08:30:00,3767.494,trail/SL hit,-7.820999999999913,2025.09.24 07:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 07:30:00|L|S3,2025-09-24 07:30:00,2025-09-24 07:30:00,L,post_n4,3.0,3775.315,3767.494,7.820999999999913,2025-09-24 08:30:00,3767.494,SL hit,-7.820999999999913,2025.09.24 07:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.24 08:00:00|BUY|S2,2025.09.24 07:00,2025.09.24 08:00,BUY,post_n,2.0,2025.09.24 08:00,3777.391,3767.49392,2025.09.24 08:00,3770.495,M30 merged cross,-6.896,-6.896,527.23175,2025.09.24 08:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.24 08:00:00|BUY|S3,2025.09.24 07:00,2025.09.24 08:00,BUY,post_n,3.0,2025.09.24 08:00,3777.391,3767.49392,2025.09.24 08:00,3770.495,M30 merged cross,-6.896,-10.344,516.88775,2025.09.24 08:00:00|BUY|S3,right_only,,,,
2025.09.24 08:00:00|L|S1,2025-09-24 08:00:00,2025-09-24 08:00:00,L,post_n5,1.0,3777.391,3768.253,9.13799999999992,2025-09-24 08:30:00,3768.253,SL hit,-9.13799999999992,2025.09.24 08:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 08:00:00|L|S2,2025-09-24 08:00:00,2025-09-24 08:00:00,L,post_n5,2.0,3777.391,3768.253,9.13799999999992,2025-09-24 08:30:00,3768.253,trail/SL hit,-9.13799999999992,2025.09.24 08:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.24 08:00:00|L|S3,2025-09-24 08:00:00,2025-09-24 08:00:00,L,post_n5,3.0,3777.391,3768.253,9.13799999999992,2025-09-24 08:30:00,3768.253,SL hit,-9.13799999999992,2025.09.24 08:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 14:30:00|L|S1,2025-09-30 14:30:00,2025-09-30 14:30:00,L,pre_cross,1.0,3844.067,3826.614,17.452999999999975,2025-10-01 07:30:00,3878.973,2.0R TP,34.90599999999995,2025.09.30 14:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 14:30:00|L|S2,2025-09-30 14:30:00,2025-09-30 14:30:00,L,pre_cross,2.0,3844.067,3826.614,17.452999999999975,2025-10-01 12:30:00,3873.3227864315286,trail/SL hit,29.255786431528577,2025.09.30 14:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 14:30:00|L|S3,2025-09-30 14:30:00,2025-09-30 14:30:00,L,pre_cross,3.0,3844.067,3826.614,17.452999999999975,2025-10-01 15:30:00,3868.474,M30 merged cross,24.407000000000156,2025.09.30 14:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.30 15:00:00|BUY|S2,2025.09.30 14:00,2025.09.30 15:00,BUY,pre_cross,2.0,2025.09.30 15:00,3854.03,3826.61414,2025.09.30 15:00,3835.145,M30 merged cross,-18.885,-18.885,498.00275,2025.09.30 15:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.30 15:00:00|BUY|S3,2025.09.30 14:00,2025.09.30 15:00,BUY,pre_cross,3.0,2025.09.30 15:00,3854.03,3826.61414,2025.09.30 15:00,3835.145,M30 merged cross,-18.885,-28.3275,469.67525,2025.09.30 15:00:00|BUY|S3,right_only,,,,
2025.09.30 15:30:00|L|S1,2025-09-30 15:30:00,2025-09-30 15:30:00,L,cross,1.0,3835.114,3826.614,8.5,2025-09-30 19:00:00,3852.114,2.0R TP,17.0,2025.09.30 15:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 15:30:00|L|S2,2025-09-30 15:30:00,2025-09-30 15:30:00,L,cross,2.0,3835.114,3826.614,8.5,2025-10-01 02:00:00,3869.114,4.0R forced,34.0,2025.09.30 15:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 15:30:00|L|S3,2025-09-30 15:30:00,2025-09-30 15:30:00,L,cross,3.0,3835.114,3826.614,8.5,2025-10-01 15:30:00,3868.474,M30 merged cross,33.36000000000013,2025.09.30 15:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.30 16:00:00|BUY|S2,2025.09.30 15:00,2025.09.30 16:00,BUY,cross,2.0,2025.09.30 16:00,3839.001,3826.61414,2025.09.30 16:00,3843.749,M30 merged cross,4.748,4.748,474.42325,2025.09.30 16:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.30 16:00:00|BUY|S3,2025.09.30 15:00,2025.09.30 16:00,BUY,cross,3.0,2025.09.30 16:00,3839.001,3826.61414,2025.09.30 16:00,3843.749,M30 merged cross,4.748,7.122,481.54525,2025.09.30 16:00:00|BUY|S3,right_only,,,,
2025.09.30 16:00:00|L|S1,2025-09-30 16:00:00,2025-09-30 16:00:00,L,post_n2,1.0,3839.001,3831.029,7.972000000000207,2025-09-30 19:30:00,3854.9450000000006,2.0R TP,15.944000000000417,2025.09.30 16:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 16:00:00|L|S2,2025-09-30 16:00:00,2025-09-30 16:00:00,L,post_n2,2.0,3839.001,3831.029,7.972000000000207,2025-10-01 02:00:00,3870.889000000001,4.0R forced,31.88800000000083,2025.09.30 16:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 16:00:00|L|S3,2025-09-30 16:00:00,2025-09-30 16:00:00,L,post_n2,3.0,3839.001,3831.029,7.972000000000207,2025-10-01 15:30:00,3868.474,M30 merged cross,29.47299999999996,2025.09.30 16:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 16:30:00|L|S1,2025-09-30 16:30:00,2025-09-30 16:30:00,L,post_n3,1.0,3843.85,3832.007,11.842999999999847,2025-10-01 01:30:00,3867.536,2.0R TP,23.68599999999969,2025.09.30 16:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 16:30:00|L|S2,2025-09-30 16:30:00,2025-09-30 16:30:00,L,post_n3,2.0,3843.85,3832.007,11.842999999999847,2025-10-01 06:00:00,3857.454067795871,trail/SL hit,13.604067795871288,2025.09.30 16:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 16:30:00|L|S3,2025-09-30 16:30:00,2025-09-30 16:30:00,L,post_n3,3.0,3843.85,3832.007,11.842999999999847,2025-10-01 15:30:00,3868.474,M30 merged cross,24.62400000000025,2025.09.30 16:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 17:00:00|L|S1,2025-09-30 17:00:00,2025-09-30 17:00:00,L,post_n4,1.0,3845.95,3833.077,12.872999999999593,2025-10-01 02:00:00,3871.695999999999,2.0R TP,25.745999999999185,2025.09.30 17:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 17:00:00|L|S2,2025-09-30 17:00:00,2025-09-30 17:00:00,L,post_n4,2.0,3845.95,3833.077,12.872999999999593,2025-10-01 06:00:00,3857.454067795871,trail/SL hit,11.50406779587138,2025.09.30 17:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 17:00:00|L|S3,2025-09-30 17:00:00,2025-09-30 17:00:00,L,post_n4,3.0,3845.95,3833.077,12.872999999999593,2025-10-01 15:30:00,3868.474,M30 merged cross,22.524000000000346,2025.09.30 17:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.09.30 17:30:00|BUY|S2,2025.09.30 16:30,2025.09.30 17:30,BUY,post_n,2.0,2025.09.30 17:30,3845.666,3833.0767,2025.09.30 17:30,3844.106,M30 merged cross,-1.56,-1.56,479.98525,2025.09.30 17:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.09.30 17:30:00|BUY|S3,2025.09.30 16:30,2025.09.30 17:30,BUY,post_n,3.0,2025.09.30 17:30,3845.666,3833.0767,2025.09.30 17:30,3844.106,M30 merged cross,-1.56,-2.34,477.64525,2025.09.30 17:30:00|BUY|S3,right_only,,,,
2025.09.30 17:30:00|L|S1,2025-09-30 17:30:00,2025-09-30 17:30:00,L,post_n5,1.0,3845.666,3834.042,11.624000000000253,2025-10-01 01:30:00,3868.9140000000007,2.0R TP,23.248000000000506,2025.09.30 17:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 17:30:00|L|S2,2025-09-30 17:30:00,2025-09-30 17:30:00,L,post_n5,2.0,3845.666,3834.042,11.624000000000253,2025-10-01 06:00:00,3857.454067795871,trail/SL hit,11.78806779587103,2025.09.30 17:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 17:30:00|L|S3,2025-09-30 17:30:00,2025-09-30 17:30:00,L,post_n5,3.0,3845.666,3834.042,11.624000000000253,2025-10-01 15:30:00,3868.474,M30 merged cross,22.807999999999996,2025.09.30 17:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 18:00:00|L|S1,2025-09-30 18:00:00,2025-09-30 18:00:00,L,post_n6,1.0,3844.094,3834.816,9.278000000000247,2025-09-30 23:30:00,3862.650000000001,2.0R TP,18.55600000000049,2025.09.30 18:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 18:00:00|L|S2,2025-09-30 18:00:00,2025-09-30 18:00:00,L,post_n6,2.0,3844.094,3834.816,9.278000000000247,2025-10-01 06:00:00,3857.454067795871,trail/SL hit,13.360067795871146,2025.09.30 18:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.09.30 18:00:00|L|S3,2025-09-30 18:00:00,2025-09-30 18:00:00,L,post_n6,3.0,3844.094,3834.816,9.278000000000247,2025-10-01 15:30:00,3868.474,M30 merged cross,24.38000000000011,2025.09.30 18:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.10.02 06:30:00|L|S1,2025-10-02 06:30:00,2025-10-02 06:30:00,L,post_n3,1.0,3871.943,3866.349,5.594000000000051,2025-10-02 06:30:00,3866.349,SL hit,-5.594000000000051,2025.10.02 06:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.10.02 06:30:00|L|S2,2025-10-02 06:30:00,2025-10-02 06:30:00,L,post_n3,2.0,3871.943,3866.349,5.594000000000051,2025-10-02 06:30:00,3866.349,trail/SL hit,-5.594000000000051,2025.10.02 06:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.10.02 06:30:00|L|S3,2025-10-02 06:30:00,2025-10-02 06:30:00,L,post_n3,3.0,3871.943,3866.349,5.594000000000051,2025-10-02 06:30:00,3866.349,SL hit,-5.594000000000051,2025.10.02 06:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.10.07 12:00:00|L|S1,2025-10-07 12:00:00,2025-10-07 12:00:00,L,cross,1.0,3966.955,3958.087,8.867999999999938,2025-10-07 13:00:00,3984.691,2.0R TP,17.735999999999876,2025.10.07 12:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.10.07 12:00:00|L|S2,2025-10-07 12:00:00,2025-10-07 12:00:00,L,cross,2.0,3966.955,3958.087,8.867999999999938,2025-10-07 15:30:00,3967.990877905872,trail/SL hit,1.0358779058719847,2025.10.07 12:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.10.07 12:00:00|L|S3,2025-10-07 12:00:00,2025-10-07 12:00:00,L,cross,3.0,3966.955,3958.087,8.867999999999938,2025-10-08 22:30:00,4021.407,M30 merged cross,54.45200000000023,2025.10.07 12:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
